id,country_id,firstname,lastname,fullname,image_path,dateofbirth,gender,battingstyle,bowlingstyle,position,updated_at
30974,153732,Ravi,Karthikeyan,Ravi Karthikeyan,https://cdn.sportmonks.com/images/cricket/players/30/30974.png,1993-01-26,m,left-hand-bat,left-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-06-25T13:08:32.000000Z
30980,153732,Elangovan,Srinivasan,Elangovan Srinivasan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1993-01-27,m,left-hand-bat,left-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-07-19T13:59:19.000000Z
30989,153732,Sundararaman,Radhakrishnan,Sundararaman Radhakrishnan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-07-14,m,right-hand-bat,legbreak,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-07-20T12:50:32.000000Z
30992,153732,Affan,Khader,Affan Khader,https://cdn.sportmonks.com/images/cricket/placeholder.png,1995-12-05,m,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-07-20T12:56:13.000000Z
30995,153732,Lakshmi,Sathiyannaarayan,Lakshmi Sathiyannaarayan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1996-06-04,m,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-07-20T13:07:26.000000Z
30998,153732,Rajappa,Raajkumar,Rajappa Raajkumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-10-19,m,right-hand-bat,legbreak,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-07-20T13:08:14.000000Z
31001,153732,R Sri,Neranjan,R Sri Neranjan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-05-30,m,left-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-07-21T13:51:22.000000Z
31007,153732,M,Mathivannan,M Mathivannan,https://cdn.sportmonks.com/images/cricket/players/31/31007.png,2000-05-18,m,left-hand-bat,left-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2022-06-24T13:06:10.000000Z
31028,153732,Gurjapneet,Singh,Gurjapneet Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-07-22T13:50:42.000000Z
31031,153732,K,Rajkumar,K Rajkumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-07-22T13:52:47.000000Z
31034,153732,Vimal,Khumar,Vimal Khumar,https://cdn.sportmonks.com/images/cricket/players/26/31034.png,2002-12-03,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2022-06-24T12:40:10.000000Z
31052,153732,Deepak,Chandel,Deepak Chandel,https://cdn.sportmonks.com/images/cricket/placeholder.png,1988-09-25,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-07-23T18:09:04.000000Z
31055,153732,Rahul,Singh,Rahul Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1991-12-03,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-07-23T18:09:37.000000Z
31061,153732,Shravan,Kannan,Shravan Kannan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-06-23,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-07-23T18:10:40.000000Z
31181,153732,Baljit,Singh,Baljit Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1995-08-29,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-07-23T18:43:25.000000Z
31253,153732,Musab,Omer,Musab Omer,https://cdn.sportmonks.com/images/cricket/placeholder.png,1987-10-05,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-07-25T17:43:31.000000Z
31340,153732,Ramesh,Divakar,Ramesh Divakar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-07-28T14:01:15.000000Z
31352,153732,M,Suganesh,M Suganesh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-07-30T13:49:31.000000Z
31355,153732,Valliappan,Yudheeswaran,Valliappan Yudheeswaran,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-07-31T09:49:46.000000Z
31358,153732,P,Sughendhiran,P Sughendhiran,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-07-31T14:08:11.000000Z
31361,153732,G,Kishoor,G Kishoor,https://cdn.sportmonks.com/images/cricket/placeholder.png,1999-10-20,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-01T08:25:47.000000Z
31409,153732,Umang,Sethi,Umang Sethi,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-01T11:52:35.000000Z
31412,153732,Tannay,Khandelwal,Tannay Khandelwal,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-01T11:53:06.000000Z
31415,153732,Rounak,Kumar,Rounak Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-01T11:58:49.000000Z
31418,153732,Sachin,Tiwary,Sachin Tiwary,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-01T12:11:14.000000Z
31421,153732,Amit,Kumar Khushwaha,Amit Kumar Khushwaha,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-01T12:18:25.000000Z
31424,153732,Prakash,Munda,Prakash Munda,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2021-08-01T12:19:07.000000Z
31427,153732,Mahboob,Sheikh,Mahboob Sheikh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-01-01,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-01T14:42:03.000000Z
31430,153732,Harshit,Namdev,Harshit Namdev,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-01T17:38:56.000000Z
31433,153732,Aryaman,Lala,Aryaman Lala,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-01T17:39:51.000000Z
31436,153732,Gaurav,Kumar,Gaurav Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-01T17:40:28.000000Z
31439,153732,Umar,Mallick,Umar Mallick,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-01T17:41:12.000000Z
31442,153732,Akshat,Jain,Akshat Jain,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-01T17:42:21.000000Z
31445,153732,Ram Roshan,Saran,Ram Roshan Saran,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T05:25:02.000000Z
31448,153732,Aayush,Kumar,Aayush Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-02T05:25:37.000000Z
31451,153732,Sonu,Singh,Sonu Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T05:25:55.000000Z
31454,153732,Ajay,Sonu T,Ajay Sonu T,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T05:26:17.000000Z
31457,153732,Anurag,Sanjay,Anurag Sanjay,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T05:26:49.000000Z
31460,153732,Anirban,Chatterjee,Anirban Chatterjee,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T05:28:53.000000Z
31463,153732,Rahil,Khan,Rahil Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T05:44:28.000000Z
31466,153732,Prakash,Seet,Prakash Seet,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T05:45:06.000000Z
31469,153732,Ishthekar Ahmed,Khan,Ishthekar Ahmed Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T07:12:17.000000Z
31472,153732,Amit,Gupta,Amit Gupta,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T07:34:14.000000Z
31475,153732,Sunil,Kasyap,Sunil Kasyap,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T07:48:18.000000Z
31478,153732,Abhishek,Choudhary,Abhishek Choudhary,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T08:04:50.000000Z
31481,153732,Kumar,Ashtik,Kumar Ashtik,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T10:00:19.000000Z
31484,153732,Siddhant,Sudrigh,Siddhant Sudrigh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-01-01,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-02T10:14:34.000000Z
31487,153732,Shakti,Singh,Shakti Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T10:38:33.000000Z
31490,153732,Aman,Kumar Jr.,Aman Kumar Jr.,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-02T10:39:04.000000Z
31493,153732,Shivam,Rai,Shivam Rai,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-01-01,m,right-hand-bat,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T10:45:06.000000Z
31496,153732,B,Rocky,B Rocky,https://cdn.sportmonks.com/images/cricket/placeholder.png,1993-03-07,m,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-02T13:51:36.000000Z
31562,153732,Ganesaraj,G,Ganesaraj G,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T14:45:20.000000Z
31565,153732,Tharun,J,Tharun J,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T14:46:05.000000Z
31568,153732,E,Vignesh,E Vignesh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-05T14:49:55.000000Z
31571,153732,Jayaprakash,Manikandan,Jayaprakash Manikandan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-05T14:51:01.000000Z
31574,153732,Damodaran,Rohit,Damodaran Rohit,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2022-07-13T16:27:13.000000Z
31577,153732,R Mohan,Doss,R Mohan Doss,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2021-08-05T15:06:56.000000Z
31580,153732,A Ajith,Kumar,A Ajith Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:08:30.000000Z
31583,153732,Baskaran,Surendar,Baskaran Surendar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:08:57.000000Z
31586,153732,Shreeraj Anant,Gharat,Shreeraj Anant Gharat,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:10:33.000000Z
31589,153732,Magadevan,Mathan,Magadevan Mathan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-05T15:12:12.000000Z
31592,153732,Muhammed Salmanul,Faris,Muhammed Salmanul Faris,https://cdn.sportmonks.com/images/cricket/placeholder.png,1996-10-18,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2022-07-11T10:45:37.000000Z
31595,153732,Ankit,Agarwal,Ankit Agarwal,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:19:46.000000Z
31598,153732,Kumar,P,Kumar P,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:21:15.000000Z
31601,153732,Sanjay,Kansal,Sanjay Kansal,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:23:12.000000Z
31604,153732,Malladi,Subrahmanyam,Malladi Subrahmanyam,https://cdn.sportmonks.com/images/cricket/placeholder.png,1999-07-17,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2022-07-11T11:20:10.000000Z
31607,153732,Jerish,A,Jerish A,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:28:10.000000Z
31610,153732,Logesh,P,Logesh P,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:28:33.000000Z
31613,153732,Palanisamy,P,Palanisamy P,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:28:56.000000Z
31616,153732,Vijith,A,Vijith A,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-05T15:31:43.000000Z
31619,153732,Vishal,Khokhar,Vishal Khokhar,https://cdn.sportmonks.com/images/cricket/placeholder.png,1999-11-24,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-07-11T03:59:58.000000Z
31622,153732,Sivamurugan,M,Sivamurugan M,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-05-25,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2022-07-11T11:18:25.000000Z
31625,153732,Jullian,Jacab,Jullian Jacab,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-05T15:39:02.000000Z
31628,153732,Saie Sharan,Y,Saie Sharan Y,https://cdn.sportmonks.com/images/cricket/placeholder.png,2002-03-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-07-11T11:23:12.000000Z
31631,153732,Siva Kumar,S,Siva Kumar S,https://cdn.sportmonks.com/images/cricket/placeholder.png,1991-08-30,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2022-07-11T11:21:05.000000Z
31634,153732,Vijay,Raja,Vijay Raja,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-05T15:40:12.000000Z
31637,153732,Vijay,Rajaram,Vijay Rajaram,https://cdn.sportmonks.com/images/cricket/placeholder.png,1991-04-26,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-07-11T11:24:51.000000Z
31640,153732,Amarnath,Akki,Amarnath Akki,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:43:11.000000Z
31643,153732,Gautham,Srinivas,Gautham Srinivas,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:43:51.000000Z
31646,153732,Jay,Pandey,Jay Pandey,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:44:11.000000Z
31649,153732,Mohamed,Safeequddin,Mohamed Safeequddin,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-05T15:44:41.000000Z
31652,153732,Lawrence,Jawaharraj,Lawrence Jawaharraj,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-11-14,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-07-11T10:58:13.000000Z
31655,153732,Sathya,Kumar,Sathya Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,1996-10-03,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-07-11T11:03:59.000000Z
31658,153732,Aravindaraj,A,Aravindaraj A,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-06T03:55:25.000000Z
31670,153732,R,Mihir,R Mihir,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,left-hand-bat,left-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-07T09:20:49.000000Z
31673,153732,P,Saravanan,P Saravanan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-05-09,m,left-hand-bat,slow-left-arm-orthodox,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-07T09:26:21.000000Z
31697,153732,Arun,Harkanchi,Arun Harkanchi,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-10-23,m,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2021-08-15T09:53:34.000000Z
31700,153732,Amrit,Pal,Amrit Pal,https://cdn.sportmonks.com/images/cricket/placeholder.png,1985-12-21,m,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2021-08-15T09:54:06.000000Z
31712,153732,Surendra,Prasad,Surendra Prasad,https://cdn.sportmonks.com/images/cricket/placeholder.png,1985-05-01,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-15T09:58:22.000000Z
31715,153732,Harisha,Sreekantaiah,Harisha Sreekantaiah,https://cdn.sportmonks.com/images/cricket/placeholder.png,1982-11-22,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-15T09:59:01.000000Z
31718,153732,Sachin,Kumar,Sachin Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,1990-09-26,m,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2021-08-15T10:00:19.000000Z
31724,153732,Vikas,Manjunatha,Vikas Manjunatha,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-03-05,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-15T10:01:39.000000Z
31730,153732,Shanku,Bhowmick,Shanku Bhowmick,https://cdn.sportmonks.com/images/cricket/placeholder.png,1988-12-15,m,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2021-08-15T10:02:41.000000Z
31739,153732,Praveen,Nattramilarasu,Praveen Nattramilarasu,https://cdn.sportmonks.com/images/cricket/placeholder.png,1991-11-30,m,right-hand-bat,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-15T10:08:11.000000Z
31802,153732,Chandan,Manjunath,Chandan Manjunath,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-12-05,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-15T13:30:04.000000Z
31814,153732,Jeswanth,Bora,Jeswanth Bora,https://cdn.sportmonks.com/images/cricket/placeholder.png,1998-10-28,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-15T13:32:17.000000Z
31853,153732,SB,Sai Chetan,SB Sai Chetan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-16T07:43:49.000000Z
31856,153732,Rajasekar,M,Rajasekar M,https://cdn.sportmonks.com/images/cricket/placeholder.png,1993-04-29,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-07-11T03:58:38.000000Z
31871,153732,Arjun,Nagathankandy,Arjun Nagathankandy,https://cdn.sportmonks.com/images/cricket/placeholder.png,1990-09-14,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-16T12:53:35.000000Z
31877,153732,Harsha,Gopireddy,Harsha Gopireddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,1982-12-31,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-16T12:54:34.000000Z
31880,153732,Harsha,Busireddy,Harsha Busireddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,1998-05-18,m,left-hand-bat,left-arm-fast,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-16T12:55:07.000000Z
31883,153732,Juno,Varghese,Juno Varghese,https://cdn.sportmonks.com/images/cricket/placeholder.png,1996-07-08,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-16T12:55:34.000000Z
31886,153732,Manu,Thomas,Manu Thomas,https://cdn.sportmonks.com/images/cricket/placeholder.png,1988-07-05,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-16T12:56:00.000000Z
31889,153732,Sonam,Ravi,Sonam Ravi,https://cdn.sportmonks.com/images/cricket/placeholder.png,1996-06-17,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-16T12:56:28.000000Z
31892,153732,Akhil,Garje,Akhil Garje,https://cdn.sportmonks.com/images/cricket/placeholder.png,1994-10-06,m,right-hand-bat,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-16T12:56:59.000000Z
31961,153732,Sowrrow,Singh,Sowrrow Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-17T09:12:12.000000Z
31991,153732,AS,Govindaranjan,AS Govindaranjan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-19T03:49:57.000000Z
31994,153732,A,Angappan,A Angappan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-19T03:51:37.000000Z
31997,153732,V Manga,Sumanth,V Manga Sumanth,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-19T07:55:22.000000Z
32018,153732,Himanshu,Himansh,Himanshu Himansh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1999-10-31,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-20T19:14:22.000000Z
32021,153732,Vishal,Panjwani,Vishal Panjwani,https://cdn.sportmonks.com/images/cricket/placeholder.png,1995-07-23,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-20T19:15:07.000000Z
32024,153732,Athul,Sundaresan,Athul Sundaresan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1993-04-23,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-20T19:15:36.000000Z
32027,153732,Sourabh,Krishnatrey,Sourabh Krishnatrey,https://cdn.sportmonks.com/images/cricket/placeholder.png,1993-03-02,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-20T19:16:30.000000Z
32030,153732,Arjun,Reddy,Arjun Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,1992-08-22,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-20T19:17:14.000000Z
32039,153732,Sahith Reddy,Kusukuntla,Sahith Reddy Kusukuntla,https://cdn.sportmonks.com/images/cricket/placeholder.png,1991-08-21,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-08-20T19:29:48.000000Z
32045,153732,Arul,Rubesh,Arul Rubesh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-11-17,m,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2021-08-20T19:35:53.000000Z
32048,153732,Karthik,Manga,Karthik Manga,https://cdn.sportmonks.com/images/cricket/placeholder.png,1991-06-30,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-08-20T19:39:00.000000Z
